,action,activation,activation level,active maintenance,adaptation,addiction,affect perception,agency,agreeableness,anchoring,anticipation,anxiety,appetite,arousal,articulatory planning,association,association learning,attachment,attended stimulus,attention,attention shift,attentional bias,attentional resources,attitude,audition,auditory feedback,autobiographical memory,balance,belief,binocular rivalry,body representation,categorization,category learning,cognitive control,cognitive development,cognitive effort,cognitive load,cognitive training,communication,competition,concept,conceptualization,conflict detection,conjunction search,connotation,consciousness,consolidation,context,context dependent,conversation,coordination,covert attention,creative cognition,creative thinking,crossmodal,crosstalk,cueing,deception,decision,decision making,declarative memory,deductive reasoning,desire,detection,discrimination,dispositions,distraction,divergent thinking,divided attention,Dyslexia,eating,efficiency,effort,egocentric,embodied cognition,emotion,emotion recognition,emotion regulation,emotional expression,empathy,encoding,episodic learning,episodic memory,excitation,exogenous attention,expectancy,expertise,explicit knowledge,explicit memory,externalizing,extinction,face perception,face recognition,facial expression,familiarity,fatigue,fear,feature search,feature-based attention,filtering,fixation,fluid intelligence,focus,focused attention,forgetting,form perception,gaze,generalization,gestalt,Gestalt grouping,goal,goal management,grapheme,guilt,habit,happiness,iconic memory,imageability,imagery,imagination,implicit learning,implicit learning,implicit memory,impulsivity,inattention,incubation,induction,inference,inhibition,inhibition of return,insight,integration,intelligence,intention,intentional forgetting,interference,interference control,interference resolution,interoception,introspection,judgment,knowledge,language,language acquisition,language comprehension,language learning,language processing,language production,learning,lexical access,lexical processing,lexicon,listening,localization,locomotion,logic,logical reasoning,long-term memory,loss,lying,maintenance,manipulation,meaning,memory,memory consolidation,memory retrieval,memory trace,mental arithmetic,mental imagery,mental representation,mental rotation,metacomprehension,meter,monitoring,mood,morphology,motor control,motor learning,motor planning,movement,multisensory,multisensory integration,naming,narrative,navigation,negative emotion,negative priming,object recognition,oddball detection,olfaction,openness,overt attention,pain,paraphasia,pattern recognition,perception,perceptual categorization,perceptual learning,performance monitoring,phonemic paraphasia,phonological awareness,phonological processing,planning,prejudice,priming,proactive control,proactive interference,problem solving,procedural learning,procedural memory,processing speed,proprioception,prosody,prospective memory,prototype,reading,reasoning,recall,recognition,reconsolidation,reinstatement,resource,response inhibition,retention,retrieval,reward processing,rhythm,risk,routine,rule,rule learning,sadness,salience,schema,search,selective attention,semantic information,semantic memory,semantic network,semantic processing,semantic working memory,sense of body ownership,sensory memory,sentence comprehension,sentence processing,sequence learning,set shifting,short-term memory,skill,sleep,social cognition,social context,spatial ability,spatial attention,spatial cognition,spatial working memory,speech perception,speech processing,speech production,stereotypes,strategy,strength,stress,sublexical route,surprise,sustained attention,syntactic processing,syntax,task difficulty,task set,task switching,taste aversion,text comprehension,text processing,theory of mind,thought,trait anxiety,uncertainty,unconscious process,updating,valence,verbal memory,visual attention,visual awareness,visual imagery,visual masking,visual perception,visual representation,visual search,visual word recognition,visual working memory,word comprehension,word recognition,working memory,working memory updatin
0_preface_7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_preface_8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0_preface_9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10_prin10_10,41,0,0,0,0,0,0,1,2,0,1,0,2,0,0,23,0,0,0,13,1,0,0,1,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,4,0,0,0,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,3,17,47,7,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,9,4,0,0,17,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,5,4,10,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,2,206,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_100,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,11,45,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_101,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,8,45,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,174,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_102,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,97,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,171,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_103,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,165,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_104,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,14,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,164,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_105,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,159,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_106,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_107,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,4,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_108,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_109,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_11,41,0,0,0,0,0,0,1,2,0,1,0,2,0,0,23,0,0,0,13,1,0,0,1,0,0,0,2,15,0,1,0,0,0,0,0,0,0,0,0,8,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,12,0,1,4,0,0,0,0,0,0,4,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,15,2,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,3,17,47,7,0,0,0,0,0,1,0,0,0,0,0,0,37,0,0,9,4,0,0,17,51,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,24,0,0,0,4,0,0,0,0,0,0,0,0,14,0,0,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,5,4,10,0,0,1,0,0,0,0,0,0,0,9,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,0,0,0,0,0,0,0,0,0,0,0,6,5,0,1,0,0,0,0,0,0,0,0,0,2,206,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_110,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,7,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,3,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_111,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,11,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,6,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,7,3,0,0,15,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,3,2,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,156,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10_prin10_112,17,0,0,0,0,0,0,1,0,0,1,0,1,0,0,20,0,0,0,3,0,0,0,1,0,0,0,1,13,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,10,1,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,9,1,0,0,0,0,0,1,6,44,6,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,6,3,0,0,15,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,28,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,5,2,0,2,0,0,1,0,0,0,0,0,0,0,7,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,0,3,5,0,1,0,0,0,0,0,0,0,0,0,2,155,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
